areaCode,areaName,areaType,date,newCasesByPublishDateChangePercentage,newCasesBySpecimenDate,uniqueCasePositivityBySpecimenDateRollingSum
E12000002,North West,region,2021-03-06,-38.6,612,3.4
E12000002,North West,region,2021-03-05,-36.0,735,3.5
E12000002,North West,region,2021-03-04,-32.8,841,3.6
E12000002,North West,region,2021-03-03,-32.1,800,3.9
E12000002,North West,region,2021-03-02,-28.8,872,4.2
E12000002,North West,region,2021-03-01,-29.2,973,4.5
E12000002,North West,region,2021-02-28,-16.5,621,4.8
E12000002,North West,region,2021-02-27,-15.4,658,5.1
E12000002,North West,region,2021-02-26,-18.6,932,5.4
E12000002,North West,region,2021-02-25,-15.8,1222,5.6
E12000002,North West,region,2021-02-24,-16.6,1252,5.8
E12000002,North West,region,2021-02-23,-14.2,1310,5.9
E12000002,North West,region,2021-02-22,-11.2,1755,6.2
E12000002,North West,region,2021-02-21,-14.9,1210,6.3
E12000002,North West,region,2021-02-20,-16.8,1187,6.4
E12000002,North West,region,2021-02-19,-15.3,1454,6.5
E12000002,North West,region,2021-02-18,-19.5,1595,6.7
E12000002,North West,region,2021-02-17,-19.8,1668,6.8
E12000002,North West,region,2021-02-16,-23.0,1842,6.8
E12000002,North West,region,2021-02-15,-24.1,2239,6.9
E12000002,North West,region,2021-02-14,-27.3,1322,6.8
E12000002,North West,region,2021-02-13,-24.7,1273,6.9
E12000002,North West,region,2021-02-12,-23.8,1755,7.1
E12000002,North West,region,2021-02-11,-23.9,1916,7.3
E12000002,North West,region,2021-02-10,-23.2,1872,7.6
E12000002,North West,region,2021-02-09,-22.6,2067,7.9
E12000002,North West,region,2021-02-08,-23.0,2353,8.2
E12000002,North West,region,2021-02-07,-20.4,1705,8.5
E12000002,North West,region,2021-02-06,-19.3,1765,8.7
E12000002,North West,region,2021-02-05,-22.0,2119,9.1
E12000002,North West,region,2021-02-04,-22.2,2582,9.5
E12000002,North West,region,2021-02-03,-21.6,2652,9.9
E12000002,North West,region,2021-02-02,-24.3,2777,10.3
E12000002,North West,region,2021-02-01,-24.6,2997,10.7
E12000002,North West,region,2021-01-31,-27.6,2176,10.9
E12000002,North West,region,2021-01-30,-28.8,2201,11.1
E12000002,North West,region,2021-01-29,-26.1,2891,11.3
E12000002,North West,region,2021-01-28,-24.8,3081,11.6
E12000002,North West,region,2021-01-27,-27.1,3297,12.0
E12000002,North West,region,2021-01-26,-23.2,3452,12.4
E12000002,North West,region,2021-01-25,-25.4,3908,12.8
E12000002,North West,region,2021-01-24,-22.4,2679,13.1
E12000002,North West,region,2021-01-23,-26.2,2677,13.4
E12000002,North West,region,2021-01-22,-28.0,3671,13.7
E12000002,North West,region,2021-01-21,-27.1,3840,14.0
E12000002,North West,region,2021-01-20,-23.6,4365,14.3
E12000002,North West,region,2021-01-19,-21.8,5114,14.5
E12000002,North West,region,2021-01-18,-14.5,5463,14.6
E12000002,North West,region,2021-01-17,-14.6,3765,14.7
E12000002,North West,region,2021-01-16,-4.7,3930,14.9
E12000002,North West,region,2021-01-15,7.1,4630,15.1
E12000002,North West,region,2021-01-14,17.1,5152,15.2
E12000002,North West,region,2021-01-13,26.3,5381,15.4
E12000002,North West,region,2021-01-12,34.3,6351,15.5
E12000002,North West,region,2021-01-11,35.1,7425,15.7
E12000002,North West,region,2021-01-10,55.0,5189,15.8
E12000002,North West,region,2021-01-09,73.2,4932,16.1
E12000002,North West,region,2021-01-08,77.7,5621,16.5
E12000002,North West,region,2021-01-07,90.7,6142,16.9
E12000002,North West,region,2021-01-06,97.4,6598,17.4
E12000002,North West,region,2021-01-05,91.2,7740,17.5
E12000002,North West,region,2021-01-04,105.9,8205,17.3
E12000002,North West,region,2021-01-03,86.2,6540,17.0
E12000002,North West,region,2021-01-02,64.3,6897,16.3
E12000002,North West,region,2021-01-01,48.4,2863,15.8
E12000002,North West,region,2020-12-31,35.9,5211,15.6
E12000002,North West,region,2020-12-30,31.6,6419,14.9
E12000002,North West,region,2020-12-29,33.1,6628,13.4
E12000002,North West,region,2020-12-28,27.0,3594,11.4
E12000002,North West,region,2020-12-27,37.3,3516,9.8
E12000002,North West,region,2020-12-26,40.6,2655,8.9
E12000002,North West,region,2020-12-25,40.2,912,8.2
E12000002,North West,region,2020-12-24,33.7,2290,8.0
E12000002,North West,region,2020-12-23,29.3,2855,7.6
E12000002,North West,region,2020-12-22,28.5,2805,7.5
E12000002,North West,region,2020-12-21,26.2,3058,7.5
E12000002,North West,region,2020-12-20,14.0,1947,7.3
E12000002,North West,region,2020-12-19,9.3,1663,7.3
E12000002,North West,region,2020-12-18,11.8,2100,7.3
E12000002,North West,region,2020-12-17,14.5,1947,7.2
E12000002,North West,region,2020-12-16,12.1,2026,7.1
E12000002,North West,region,2020-12-15,8.0,2122,6.9
E12000002,North West,region,2020-12-14,-1.6,2233,6.6
E12000002,North West,region,2020-12-13,2.5,1324,6.4
E12000002,North West,region,2020-12-12,4.5,1256,6.3
E12000002,North West,region,2020-12-11,2.6,1630,6.2
E12000002,North West,region,2020-12-10,-3.4,1641,6.2
E12000002,North West,region,2020-12-09,-8.3,1593,6.2
E12000002,North West,region,2020-12-08,-11.5,1570,6.1
E12000002,North West,region,2020-12-07,-4.9,1837,6.1
E12000002,North West,region,2020-12-06,-14.1,1135,6.1
E12000002,North West,region,2020-12-05,-19.9,1009,6.1
E12000002,North West,region,2020-12-04,-22.5,1443,6.2
E12000002,North West,region,2020-12-03,-25.6,1353,6.2
E12000002,North West,region,2020-12-02,-26.6,1450,6.4
E12000002,North West,region,2020-12-01,-29.0,1716,6.6
E12000002,North West,region,2020-11-30,-34.4,1884,6.6
E12000002,North West,region,2020-11-29,-40.5,1049,6.7
E12000002,North West,region,2020-11-28,-40.5,1145,6.8
E12000002,North West,region,2020-11-27,-42.6,1430,6.8
E12000002,North West,region,2020-11-26,-41.6,1594,7.0
E12000002,North West,region,2020-11-25,-43.9,1837,7.3
E12000002,North West,region,2020-11-24,-41.6,1858,7.6
E12000002,North West,region,2020-11-23,-40.1,2188,8.0
E12000002,North West,region,2020-11-22,-24.6,1381,8.3
E12000002,North West,region,2020-11-21,-20.3,1378,8.6
E12000002,North West,region,2020-11-20,-17.0,1985,8.8
E12000002,North West,region,2020-11-19,-9.2,2177,9.2
E12000002,North West,region,2020-11-18,2.1,2581,9.5
E12000002,North West,region,2020-11-17,0.3,3045,9.9
E12000002,North West,region,2020-11-16,1.8,3372,9.9
E12000002,North West,region,2020-11-15,-6.2,2116,10.0
E12000002,North West,region,2020-11-14,-9.4,2378,10.2
E12000002,North West,region,2020-11-13,-6.8,3225,10.3
E12000002,North West,region,2020-11-12,-13.3,3425,10.5
E12000002,North West,region,2020-11-11,-16.2,3925,10.9
E12000002,North West,region,2020-11-10,-12.3,3898,11.3
E12000002,North West,region,2020-11-09,-14.5,4725,11.7
E12000002,North West,region,2020-11-08,-16.9,3175,12.5
E12000002,North West,region,2020-11-07,-14.7,2810,12.8
E12000002,North West,region,2020-11-06,-14.5,3857,13.3
E12000002,North West,region,2020-11-05,-7.4,3915,14.0
E12000002,North West,region,2020-11-04,-4.6,4087,14.3
E12000002,North West,region,2020-11-03,-6.1,4442,14.3
E12000002,North West,region,2020-11-02,-0.9,5925,14.3
E12000002,North West,region,2020-11-01,2.0,3068,14.0
E12000002,North West,region,2020-10-31,2.7,3142,14.0
E12000002,North West,region,2020-10-30,4.6,4376,14.0
E12000002,North West,region,2020-10-29,3.1,4546,13.8
E12000002,North West,region,2020-10-28,2.5,4650,13.7
E12000002,North West,region,2020-10-27,10.0,4936,13.8
E12000002,North West,region,2020-10-26,11.0,5544,13.8
E12000002,North West,region,2020-10-25,17.6,3278,13.8
E12000002,North West,region,2020-10-24,21.3,3394,13.8
E12000002,North West,region,2020-10-23,20.6,4478,13.9
E12000002,North West,region,2020-10-22,22.1,4782,14.0
E12000002,North West,region,2020-10-21,20.1,5544,14.1
E12000002,North West,region,2020-10-20,14.3,5596,13.9
E12000002,North West,region,2020-10-19,12.6,6154,13.4
E12000002,North West,region,2020-10-18,11.3,3214,12.9
E12000002,North West,region,2020-10-17,-4.1,3589,12.8
E12000002,North West,region,2020-10-16,-4.8,3890,12.6
E12000002,North West,region,2020-10-15,-4.9,4174,12.6
E12000002,North West,region,2020-10-14,5.0,4476,12.6
E12000002,North West,region,2020-10-13,9.9,4278,12.4
E12000002,North West,region,2020-10-12,23.2,4756,12.3
E12000002,North West,region,2020-10-11,32.0,2931,12.0
E12000002,North West,region,2020-10-10,103.9,2938,11.9
E12000002,North West,region,2020-10-09,134.8,3741,11.8
E12000002,North West,region,2020-10-08,116.6,4276,11.6
E12000002,North West,region,2020-10-07,99.8,4361,11.5
E12000002,North West,region,2020-10-06,106.2,4537,11.4
E12000002,North West,region,2020-10-05,90.7,4337,11.0
E12000002,North West,region,2020-10-04,69.3,2901,10.5
E12000002,North West,region,2020-10-03,29.3,2944,10.3
E12000002,North West,region,2020-10-02,15.1,3421,10.1
E12000002,North West,region,2020-10-01,31.1,3593,9.6
E12000002,North West,region,2020-09-30,43.9,3626,9.2
E12000002,North West,region,2020-09-29,32.0,3167,8.5
E12000002,North West,region,2020-09-28,35.9,2993,7.8
E12000002,North West,region,2020-09-27,49.6,2241,7.2
E12000002,North West,region,2020-09-26,45.9,2023,6.8
E12000002,North West,region,2020-09-25,52.7,2216,6.6
E12000002,North West,region,2020-09-24,52.5,2211,6.3
E12000002,North West,region,2020-09-23,41.7,2156,5.9
E12000002,North West,region,2020-09-22,63.7,1969,5.6
E12000002,North West,region,2020-09-21,63.2,1476,5.2
E12000002,North West,region,2020-09-20,54.7,1559,4.9
E12000002,North West,region,2020-09-19,58.0,1508,4.5
E12000002,North West,region,2020-09-18,64.9,1397,4.2
E12000002,North West,region,2020-09-17,69.9,1402,3.9
E12000002,North West,region,2020-09-16,83.1,1443,3.7
E12000002,North West,region,2020-09-15,68.8,1067,3.4
E12000002,North West,region,2020-09-14,73.2,1050,3.4
E12000002,North West,region,2020-09-13,92.1,611,3.4
E12000002,North West,region,2020-09-12,107.0,760,3.3
E12000002,North West,region,2020-09-11,90.8,874,3.2
E12000002,North West,region,2020-09-10,84.2,911,3.2
E12000002,North West,region,2020-09-09,71.8,838,3.1
E12000002,North West,region,2020-09-08,69.4,856,3.1
E12000002,North West,region,2020-09-07,53.6,957,2.8
E12000002,North West,region,2020-09-06,44.1,573,2.7
E12000002,North West,region,2020-09-05,47.9,539,2.5
E12000002,North West,region,2020-09-04,44.7,633,2.4
E12000002,North West,region,2020-09-03,36.0,628,2.3
E12000002,North West,region,2020-09-02,35.7,665,2.2
E12000002,North West,region,2020-09-01,30.9,451,2.0
E12000002,North West,region,2020-08-31,32.1,263,1.9
E12000002,North West,region,2020-08-30,22.4,254,1.7
E12000002,North West,region,2020-08-29,5.7,245,1.7
E12000002,North West,region,2020-08-28,2.4,359,1.6
E12000002,North West,region,2020-08-27,-16.6,288,1.5
E12000002,North West,region,2020-08-26,-6.1,284,1.4
E12000002,North West,region,2020-08-25,-12.5,212,1.4
E12000002,North West,region,2020-08-24,-18.1,251,1.4
E12000002,North West,region,2020-08-23,-18.8,118,1.4
E12000002,North West,region,2020-08-22,-23.2,173,1.5
E12000002,North West,region,2020-08-21,-19.9,211,1.5
E12000002,North West,region,2020-08-20,21.0,224,1.5
E12000002,North West,region,2020-08-19,-12.8,253,1.5
E12000002,North West,region,2020-08-18,-6.3,191,1.5
E12000002,North West,region,2020-08-17,9.3,283,1.6
E12000002,North West,region,2020-08-16,9.2,117,1.7
E12000002,North West,region,2020-08-15,22.4,156,1.7
E12000002,North West,region,2020-08-14,18.5,235,1.8
E12000002,North West,region,2020-08-13,-4.5,238,1.8
E12000002,North West,region,2020-08-12,19.6,275,1.7
E12000002,North West,region,2020-08-11,24.4,310,1.7
E12000002,North West,region,2020-08-10,15.4,358,1.6
E12000002,North West,region,2020-08-09,25.8,160,1.6
E12000002,North West,region,2020-08-08,25.2,215,1.6
E12000002,North West,region,2020-08-07,25.3,241,1.5
E12000002,North West,region,2020-08-06,26.9,279,1.5
E12000002,North West,region,2020-08-05,28.6,261,1.6
E12000002,North West,region,2020-08-04,27.7,280,1.7
E12000002,North West,region,2020-08-03,34.0,298,1.7
E12000002,North West,region,2020-08-02,28.1,167,1.7
E12000002,North West,region,2020-08-01,26.6,158,1.7
E12000002,North West,region,2020-07-31,29.2,178,1.7
E12000002,North West,region,2020-07-30,33.6,221,1.8
E12000002,North West,region,2020-07-29,34.2,286,1.8
E12000002,North West,region,2020-07-28,35.6,198,1.8
E12000002,North West,region,2020-07-27,30.7,189,1.8
E12000002,North West,region,2020-07-26,36.7,158,1.8
E12000002,North West,region,2020-07-25,31.7,137,1.7
E12000002,North West,region,2020-07-24,35.1,158,1.7
E12000002,North West,region,2020-07-23,38.4,183,1.7
E12000002,North West,region,2020-07-22,24.7,208,1.6
E12000002,North West,region,2020-07-21,10.5,157,1.5
E12000002,North West,region,2020-07-20,0.0,165,1.4
E12000002,North West,region,2020-07-19,-4.7,93,1.3
E12000002,North West,region,2020-07-18,0.8,107,1.3
E12000002,North West,region,2020-07-17,0.3,109,1.2
E12000002,North West,region,2020-07-16,-7.7,150,1.3
E12000002,North West,region,2020-07-15,-2.7,147,1.3
E12000002,North West,region,2020-07-14,-95.3,110,1.3
E12000002,North West,region,2020-07-13,-94.9,104,1.3
E12000002,North West,region,2020-07-12,-95.0,55,1.5
E12000002,North West,region,2020-07-11,-95.2,79,1.5
E12000002,North West,region,2020-07-10,-95.4,89,1.6
E12000002,North West,region,2020-07-09,-95.3,130,1.6
E12000002,North West,region,2020-07-08,-95.4,116,1.7
E12000002,North West,region,2020-07-07,8847.1,94,1.8
E12000002,North West,region,2020-07-06,9284.8,143,1.8
E12000002,North West,region,2020-07-05,7072.1,115,1.8
E12000002,North West,region,2020-07-04,7222.9,70,1.8
E12000002,North West,region,2020-07-03,5991.6,100,1.8
E12000002,North West,region,2020-07-02,6017.7,102,1.9
E12000002,North West,region,2020-07-01,5354.0,121,2.0
E12000002,North West,region,2020-06-30,-45.3,103,2.2
E12000002,North West,region,2020-06-29,-52.6,124,2.3
E12000002,North West,region,2020-06-28,-40.6,95,2.5
E12000002,North West,region,2020-06-27,-50.2,93,2.5
E12000002,North West,region,2020-06-26,-43.6,106,2.6
E12000002,North West,region,2020-06-25,-50.1,128,2.7
E12000002,North West,region,2020-06-24,-45.7,160,2.8
E12000002,North West,region,2020-06-23,-35.2,127,2.9
E12000002,North West,region,2020-06-22,-35.1,161,3.0
E12000002,North West,region,2020-06-21,-25.1,101,3.1
E12000002,North West,region,2020-06-20,-8.5,120,3.1
E12000002,North West,region,2020-06-19,-0.9,169,3.1
E12000002,North West,region,2020-06-18,16.6,179,3.1
E12000002,North West,region,2020-06-17,12.3,184,3.0
E12000002,North West,region,2020-06-16,-6.3,211,3.1
E12000002,North West,region,2020-06-15,7.2,166,3.1
E12000002,North West,region,2020-06-14,-15.6,148,3.1
E12000002,North West,region,2020-06-13,-20.2,128,3.0
E12000002,North West,region,2020-06-12,-27.7,166,3.0
E12000002,North West,region,2020-06-11,-33.7,175,3.1
E12000002,North West,region,2020-06-10,-27.7,221,3.2
E12000002,North West,region,2020-06-09,-17.9,217,3.3
E12000002,North West,region,2020-06-08,-29.8,166,3.5
E12000002,North West,region,2020-06-07,-23.4,128,3.6
E12000002,North West,region,2020-06-06,-30.8,133,3.8
E12000002,North West,region,2020-06-05,-31.8,205,4.1
E12000002,North West,region,2020-06-04,-38.1,240,4.2
E12000002,North West,region,2020-06-03,-44.1,254,4.4
E12000002,North West,region,2020-06-02,-47.7,287,4.5
E12000002,North West,region,2020-06-01,-41.9,258,4.6
E12000002,North West,region,2020-05-31,-41.6,234,4.8
E12000002,North West,region,2020-05-30,-32.9,215,4.8
E12000002,North West,region,2020-05-29,-25.3,302,4.8
E12000002,North West,region,2020-05-28,-13.4,324,5.0
E12000002,North West,region,2020-05-27,-11.8,295,5.1
E12000002,North West,region,2020-05-26,-3.9,306,5.4
E12000002,North West,region,2020-05-25,-4.0,269,5.6
E12000002,North West,region,2020-05-24,0.9,263,5.6
E12000002,North West,region,2020-05-23,-6.3,290,5.7
E12000002,North West,region,2020-05-22,-15.2,376,5.8
E12000002,North West,region,2020-05-21,-19.1,427,5.8
E12000002,North West,region,2020-05-20,-31.0,495,5.8
E12000002,North West,region,2020-05-19,-33.0,583,5.9
E12000002,North West,region,2020-05-18,-38.7,410,5.9
E12000002,North West,region,2020-05-17,-42.8,300,6.1
E12000002,North West,region,2020-05-16,-51.1,406,6.3
E12000002,North West,region,2020-05-15,-50.7,393,6.5
E12000002,North West,region,2020-05-14,-51.6,428,6.9
E12000002,North West,region,2020-05-13,-36.0,528,7.1
E12000002,North West,region,2020-05-12,-35.6,545,7.4
E12000002,North West,region,2020-05-11,-29.3,529,7.8
E12000002,North West,region,2020-05-10,-27.0,345,8.0
E12000002,North West,region,2020-05-09,-0.5,346,8.1
E12000002,North West,region,2020-05-08,8.5,483,8.2
E12000002,North West,region,2020-05-07,8.3,509,8.2
E12000002,North West,region,2020-05-06,-0.1,584,8.6
E12000002,North West,region,2020-05-05,-3.0,576,9.0
E12000002,North West,region,2020-05-04,-6.7,426,9.5
E12000002,North West,region,2020-05-03,-5.7,492,10.1
E12000002,North West,region,2020-05-02,-21.5,414,10.8
E12000002,North West,region,2020-05-01,-24.5,725,11.5
E12000002,North West,region,2020-04-30,-20.8,770,13.4
E12000002,North West,region,2020-04-29,289600.0,795,15.9
E12000002,North West,region,2020-04-28,303400.0,711,19.1
E12000002,North West,region,2020-04-27,315400.0,621,21.9
E12000002,North West,region,2020-04-26,321700.0,429,24.5
E12000002,North West,region,2020-04-25,347100.0,553,25.6
E12000002,North West,region,2020-04-24,356400.0,754,26.9
E12000002,North West,region,2020-04-23,358800.0,862,29.2
E12000002,North West,region,2020-04-22,,918,31.4
E12000002,North West,region,2020-04-21,,701,33.3
E12000002,North West,region,2020-04-20,,675,34.4
E12000002,North West,region,2020-04-19,,613,35.2
E12000002,North West,region,2020-04-18,,865,36.0
E12000002,North West,region,2020-04-17,,579,37.4
E12000002,North West,region,2020-04-16,,777,39.0
E12000002,North West,region,2020-04-15,,690,40.6
E12000002,North West,region,2020-04-14,,633,42.6
E12000002,North West,region,2020-04-13,,606,43.9
E12000002,North West,region,2020-04-12,,488,44.8
E12000002,North West,region,2020-04-11,,610,46.0
E12000002,North West,region,2020-04-10,,602,47.0
E12000002,North West,region,2020-04-09,,805,47.3
E12000002,North West,region,2020-04-08,,852,47.7
E12000002,North West,region,2020-04-07,,786,47.9
E12000002,North West,region,2020-04-06,,870,47.8
E12000002,North West,region,2020-04-05,,628,47.2
E12000002,North West,region,2020-04-04,,599,46.2
E12000002,North West,region,2020-04-03,,681,44.9
E12000002,North West,region,2020-04-02,,677,43.5
E12000002,North West,region,2020-04-01,,617,42.3
E12000002,North West,region,2020-03-31,,555,40.7
E12000002,North West,region,2020-03-30,,506,38.9
E12000002,North West,region,2020-03-29,,359,35.7
E12000002,North West,region,2020-03-28,,322,33.8
E12000002,North West,region,2020-03-27,,333,31.9
E12000002,North West,region,2020-03-26,,357,29.7
E12000002,North West,region,2020-03-25,,254,25.9
E12000002,North West,region,2020-03-24,,256,22.7
E12000002,North West,region,2020-03-23,,175,19.5
E12000002,North West,region,2020-03-22,,117,17.9
E12000002,North West,region,2020-03-21,,115,15.7
E12000002,North West,region,2020-03-20,,83,13.4
E12000002,North West,region,2020-03-19,,98,12.5
E12000002,North West,region,2020-03-18,,84,11.4
